Recipe ID;Recipe Name;Recipe Photo;Total Reviews;Author;Prep Time;Cook Time;Total Time;Ingredients;Total Ingredients;Description
24240;Queso Dip Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3430402.jpg;85;Heather;10 m;10 m;20 m;butter,cornstarch,sour cream,cheddar,salsa;5;In a medium saucepan over medium heat, melt the butter. Thoroughly stir in the cornstarch. Stir in the sour cream. When the mixture becomes hot and bubbly, mix in Cheddar cheese and salsa. Continue stirring until cheese has melted and mixture begins to thicken, about 10 minutes. Serve hot.**
24241;Spicy Hot Crab Spread Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4271225.jpg;9;Janie ;10 m;25 m;35 m;crab,garlic,pepper,cheese,mayonnaise,worcestershire sauce,sauce,salt,parmesan;9;Preheat oven to 350 degrees F (175 degrees C). Lightly grease an 8x8 inch baking dish.**In a medium bowl, mix the imitation crabmeat, garlic, jalapeno peppers, pepperjack cheese, mayonnaise, Worcestershire sauce, hot sauce and salt.**Transfer imitation crabmeat mixture to the baking dish. Top with Parmesan cheese.**Bake in the preheated oven 25 minutes, or until bubbly and lightly browned.**
24244;Vicksburg Cheese Ball Recipe ;https://images.media-allrecipes.com/images/79591.png;2;Noirne;20 m;X;20 m;cheddar,cream cheese,cheese,paprika,nut;5;In a medium bowl, blend the Cheddar cheese, cream cheese and Roquefort cheese with a fork until smooth.**On a large sheet of wax paper, sprinkle paprika. Form cheese mixture into desired shape, and roll in the paprika until covered.**Sprinkle mixed nuts on wax paper. Roll cheese mixture in mixed nuts until coated. Place in a medium bowl between sheets of wax paper, and chill in the refrigerator until serving.**
24246;Sweet and Sour Sauce II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/77549.jpg;251;myrite;5 m;15 m;20 m;water,vinegar,white sugar,tomato,pineapple,cornstarch;6;In a medium saucepan over medium heat, mix together water, distilled white vinegar, white sugar, tomato paste, pineapple tidbits and cornstarch. Cook, stirring occasionally, 15 minutes, or until mixture reaches desired color and consistency.**
24247;Tomato Salsa without Onions Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1850211.jpg;11;Susan Baker;5 m;15 m;20 m;poblano,garlic,tomato,cilantro,cumin,chili,lime juice;7;Preheat the broiler.**Place poblano pepper and garlic cloves on a medium baking sheet. Turning pepper frequently, broil at maximum distance from heat until browned, about 15 minutes.**In a food processor, place roasted pepper, roasted garlic, tomatoes, cilantro, cumin, chili powder and lime juice. Process using pulse setting until an evenly chunky texture is obtained. Chill until serving.**
24249;Ranch;https://images.media-allrecipes.com/userphotos/250x250/720960.jpg;40;NATALIE L;15 m;X;15 m;2 (1 ounce) packages dry Ranch-style dressing mix,mayonnaise,sour cream,cottage cheese,lemon juice,garlic,onion,pepper;8;In a large bowl, mix together dry ranch-style dressing mix, mayonnaise, sour cream, cottage cheese, lemon juice, garlic salt, onion powder and cayenne pepper. Chill in the refrigerator until serving.**
24251;Pineapple Chicken Bites Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4940894.jpg;22;Hilly;15 m;15 m;30 m;chicken,crescent roll,pineapple,honey,ginger;5;Place chicken in a large, deep skillet with 1 to 2 tablespoons vegetable oil. Cook over medium high heat until no longer pink. Drain and set aside.**Preheat oven to 350 degrees F (175 degrees C).**Separate crescent roll dough into individual triangles. Place triangles in a single layer on a large baking sheet.**In a small bowl, mix 3 teaspoons reserved pineapple juice, honey and ground ginger.**Brush each crescent roll dough triangle with the pineapple juice mixture. Place one pineapple chunk and approximately 1 tablespoon chicken meat on each triangle. Roll and seal each triangle individually.**Bake in the preheated oven 15 minutes, or until golden brown.**
24254;Chicken Salad with Toasted Almonds Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1061400.jpg;18;sal;10 m;X;10 m;chicken,lemon juice,salad dressing,salt,pineapple,grape,almond,chestnut,lettuce;9;In a large bowl, toss the chicken with the lemon juice.  Cover and chill for 2 hours.**Mix the salad dressing, salt, pineapple, grapes, almonds, water chestnuts and lettuce into the chicken until evenly combined.  Chill until serving.**
24255;Chilled Russian Salad Dressing Recipe ;https://images.media-allrecipes.com/userphotos/250x250/405834.jpg;56;sal;5 m;X;5 m;mayonnaise,onion,horseradish,worcestershire sauce,parsley,chili,ketchup;7;In a small bowl, whisk together the mayonnaise, onion, horseradish, Worcestershire, parsley, chili sauce and ketchup.  Chill until serving.**
24257;Creamy Garlic Italian Dressing Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3589161.jpg;2;Missi;10 m;X;10 m;corn oil,vinegar,garlic,white sugar,salad dressing,egg;6;In a 1 quart container combine the corn oil, garlic and sugar.  Shake well.  Add vinegar and shake well again.**Fill the container the rest of the way with Italian dressing, leaving just enough room to add one egg.  Add the egg, and blend with a blender or hand-held blender for about 2 minutes.**
24271;Persimmon Raisin Yeast Bread Recipe ;https://images.media-allrecipes.com/userphotos/250x250/767072.jpg;6;BROOKER57;5 m;3 m;8 m;persimmon,water,butter,white sugar,salt,bread,whole wheat,wheat germ,cinnamon,yeast,raisin;11;'Place all ingredients except raisins in your bread machine''s baking pan in the order recommended by the manufacturer. Use the basic or white cycle. You may need to add an extra tablespoon of water during kneading**If your machine has a Fruit setting, add the raisins at the signal, or about 5 minutes before the kneading cycle has finished.**'
24273;Party Cucumber Sandwiches Recipe ;https://images.media-allrecipes.com/userphotos/560x315/98536.jpg;17;MARENDON;10 m;X;10 m;cocktail,cream cheese,cucumber,onion,mayonnaise;5;Place half of the cocktail rye bread on a clean work surface.  Spread each slice with cream cheese.**Place 1 or 2 slices of cucumber on each, and then 1 or 2 slices of onion.**Spread remaining slices with mayonnaise and place atop onions to complete the sandwiches.**
24277;Smoked Salmon Scramble Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3807043.jpg;21;Carole Perry;5 m;3 m;8 m;bread,butter,egg,milk,black pepper,salmon;6;Toast bread.**Heat butter in a small saucepan over medium heat.  Pour in egg and milk, and stir in black pepper.  Stirring constantly, cook eggs until light and fluffy.  Remove from heat and stir in salmon.**Slice toast into triangles and place, with points in toward the middle, around a plate.  Spoon eggs into the center and serve warm.**
24278;Brandied Fruit Topping Recipe ;https://images.media-allrecipes.com/images/79591.png;1;Kate;10 m;10 m;20 m;raisin,orange,prune,white sugar,water,peach,pineapple,brandy;8;In a large saucepan combine raisins, mandarin oranges, prunes, sugar and water to cover.  Simmer over medium heat until syrupy, about 10 minutes.**Stir in peaches, pineapple and brandy.  Store in refrigerator.**
24280;Easy Red Velvet Cake Recipe ;https://images.media-allrecipes.com/userphotos/250x250/141283.jpg;79;Andrea;15 m;25 m;40 m;cake,chocolate,food coloring,buttermilk;4;Preheat oven to 350 degrees F (175 degrees C).**Prepare cake according to package directions, substituting half of the water called for with buttermilk (approximately 1/2 cup).  Stir in pudding mix and food coloring.**Pour into cake pan(s) and bake according to package directions.**
24281;Microwave Peanut Patties Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1053683.jpg;9;m-ann;10 m;15 m;25 m;water,white sugar,corn syrup,peanut,butter,vanilla,food coloring;7;Grease a cookie sheet or other flat surface.**In a 2 quart glass measuring cup combine water, sugar and corn syrup.  Microwave on high until boiling.  Stir in peanuts.**Microwave on medium to between 234 and 240 degrees F (112 to 116 degrees C), or until a small amount of syrup dropped into cold water forms a soft ball that flattens when removed from the water and placed on a flat surface.**Stir in butter, vanilla and food coloring.  Beat until creamy and cool.  Drop by teaspoonfuls onto prepared pan.**
24301;Christmas Chip Dip Recipe ;https://images.media-allrecipes.com/userphotos/250x250/165934.jpg;15;DLEANN;5 m;X;5 m;cream cheese,red pepper,pecan;3;Spread cream cheese in a clear, shallow bowl.  Spread jelly over cream cheese, and sprinkle pecans on top.**
24325;Pomegranate Relish Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3067394.jpg;10;Ruth Levene;5 m;5 m;10 m;pomegranate,olive,shallot,lime juice,pepper,cilantro;6;Juice the pomegranates retaining the seeds and juice.**Heat oil in a small skillet over medium heat.  Saute shallots until golden.  Stir in pomegranate juice and seeds, lime juice, salt and pepper.  Cook for about 3 minutes, or until slightly reduced.  Remove from heat and stir in cilantro.**Serve at room temperature.**
24329;Spanish Rice II Recipe ;https://images.media-allrecipes.com/userphotos/560x315/334552.jpg;1k;JOHN MAC;10 m;30 m;40 m;vegetable oil,rice,onion,bell pepper,water,tomato,chili,salt;8;Heat oil in a deep skillet over medium heat. Saute rice, onion, and bell pepper until rice is browned and onions are tender.**Stir in water and tomatoes. Season with chili powder and salt. Cover, and simmer for 30 minutes, or until rice is cooked and liquid is absorbed.**
24330;Candied Sweet Potatoes Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1072628.jpg;614;Dj;5 m;35 m;40 m;potato,margarine,brown sugar,marshmallow,cinnamon,nutmeg;6;Preheat oven to 400 degrees F (200 degrees C). Grease a 9x13 inch baking dish.**Bring a large pot of water to a boil. Add potatoes and boil until slightly underdone, about 15 minutes.  Drain, cool and peel.**In a large saucepan over medium heat, combine margarine, brown sugar, 2 cups marshmallows, cinnamon and nutmeg. Cook, stirring occasionally, until marshmallows are melted.**Stir potatoes into marshmallow sauce. While stirring mash about half of the potatoes, and break the others into bite-sized chunks. Transfer to prepared dish.**Bake in preheated oven for 15 minutes. Remove from oven and cover top evenly with remaining marshmallows. Return to oven and bake until marshmallows are golden brown.**
24335;Biscuit Tortoni Recipe ;https://images.media-allrecipes.com/images/79591.png;10;Mary Ann;20 m;X;20 m;almond,cookies,rum,chocolate,chill,brandy,ice cream;7;Preheat oven or toaster oven to 350 degrees F (175 degrees C).**Place chopped almonds on a tray and toast in preheated oven until lightly colored and fragrant, 5 to 8 minutes.  Let cool completely.**Crumble the cookies into 1/2 inch pieces by wrapping in a tea towel and tapping lightly with a rolling pin or mallet.  Do not crush into small pieces.  Place crumbled cookies in a medium bowl and sprinkle with rum.  Toss with almonds and chocolate chips.  Set aside.**In a large bowl, beat cream with an electric mixer until thickened.  Pour in brandy and beat until soft peaks form.  Spoon whipped cream over cookie mixture.  In whipped cream bowl, now beat ice cream just until softened (with a flat whip, if available).  Fold cookie and cream mixture into ice cream.  Freeze until serving.**
24340;Piggy Wiggys Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4031115.jpg;109;Crystal Bush;10 m;15 m;25 m;crescent roll,cocktail;2;Preheat oven to 375 degrees F (190 degrees C). Lightly grease a large baking sheet.**Separate crescent rolls. Flatten rolls and cut into triangles which measure 1 1/2 inches on each side. Wrap each sausage in a triangle of dough. Place on prepared baking sheet.**Bake in preheated oven for 15 minutes, until golden.**
24343;Scotch Eggs with Mustard Sauce Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2605788.jpg;50;Karen;20 m;10 m;30 m;egg,mayonnaise,mustard,white sugar,egg,fry,sausage,parsley,lemon,nutmeg,marjoram,pepper,egg,bread;14;'To make the mustard sauce: Crack 1 egg into a small saucepan. With the heat on low, stir in mayonnaise, mustard and sugar. When it just starts to boil, it''s done.  Remove and let sit until cool, then chill for at least 10 minutes.**Place 6 whole eggs in a saucepan and cover with cold water. Bring water to a boil and cook eggs for 10 to 12 minutes. Remove from hot water, cool, peel.**Heat oil in deep-fryer to 375 degrees F (190 degrees C).**Put the sausage into a bowl with the finely parsley, lemon rind, nutmeg, marjoram, salt and pepper. Work all the ingredients well into the sausage with your hands.  Make a coating for each hand boiled egg out of the sausage, working it round the eggs with wet hands to form an even layer. Roll the covered eggs in beaten egg, and then in dried breadcrumbs.**Carefully slide in 3 eggs and fry for 4 to 5 minutes, until they turn deep golden brown. Turn them as they cook so that they brown evenly. Remove with a slotted spoon, drain on paper towel, and repeat with the remaining 3 eggs. Serve eggs with mustard sauce.**'
24344;Scrambled Eggs with Leek and Sauce Recipe ;https://images.media-allrecipes.com/userphotos/560x315/965356.jpg;7;GRRL_THANG;10 m;5 m;15 m;egg,leek,vegetable oil,garlic,tomato sauce;5;In a small bowl, stir together eggs and chopped leek. Heat the oil in a small skillet over medium heat. Add the egg mixture and cook until set.**Return skillet to heat and add garlic. Saute garlic briefly then add tomato sauce. Pour warm sauce over eggs and serve.**
24347;Banana Flavored Jam Recipe ;https://images.media-allrecipes.com/userphotos/250x250/380969.jpg;18;sal;5 m;10 m;15 m;banana,lemon juice,brown sugar,nutmeg;4;Combine all ingredients in a blender and puree until smooth.  Heat to a boiling in a saucepan and simmer slowly, till mixture is thickened.  Serve warm over pancakes or cool and serve as a jam.**
